Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.5,39,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9706877692486436,361121726573.06696,238166726573.06696
Spacer 13,50622666666.0,Receipt,Spacer,3.5,39,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9706877692486436,362605589859.62976,361121726573.06696
Individual Income Taxes,249320000000.0,Receipt,Real,3.5,39,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9706877692486436,611925589859.6298,362605589859.62976
Dummy_Source,151868000000.0,Dummy,Spacer,3.75,59,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,3.75,59,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9770226300899744,151387472786.50424,148378472786.50424
Spacer 3,50622666666.0,Receipt,Spacer,3.75,59,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9770226300899744,152550648524.32083,151387472786.50424
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.75,59,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9770226300899744,156748648524.32083,152550648524.32083
Spacer 5,50622666666.0,Receipt,Spacer,3.75,59,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9770226300899744,157911824262.13745,156748648524.32083
Excise Taxes,4358000000.0,Receipt,Real,3.75,59,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9770226300899744,162269824262.13745,157911824262.13745
Spacer 7,50622666666.0,Receipt,Spacer,3.75,59,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9770226300899744,163432999999.95404,162269824262.13745
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.75,59,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9770226300899744,175477999999.95404,163432999999.95404
Spacer 9,50622666666.0,Receipt,Spacer,3.75,59,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9770226300899744,176641175737.77066,175477999999.95404
Corporation Income Taxes,59721000000.0,Receipt,Real,3.75,59,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9770226300899744,236362175737.77066,176641175737.77066
Spacer 11,50622666666.0,Receipt,Spacer,3.75,59,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9770226300899744,237525351475.58728,236362175737.77066
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.75,59,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9770226300899744,360480351475.5873,237525351475.58728
Spacer 13,50622666666.0,Receipt,Spacer,3.75,59,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9770226300899744,361643527213.4039,360480351475.5873
Individual Income Taxes,249320000000.0,Receipt,Real,3.75,59,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9770226300899744,610963527213.4038,361643527213.4039
Dummy_Source,151868000000.0,Dummy,Spacer,3.75,40,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,3.75,40,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9770226300899744,151387472786.50424,148378472786.50424
Spacer 3,50622666666.0,Receipt,Spacer,3.75,40,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9770226300899744,152550648524.32083,151387472786.50424
Estate and Gift Taxes,4198000000.0,Receipt,Real,3.75,40,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9770226300899744,156748648524.32083,152550648524.32083
Spacer 5,50622666666.0,Receipt,Spacer,3.75,40,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9770226300899744,157911824262.13745,156748648524.32083
Excise Taxes,4358000000.0,Receipt,Real,3.75,40,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9770226300899744,162269824262.13745,157911824262.13745
Spacer 7,50622666666.0,Receipt,Spacer,3.75,40,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9770226300899744,163432999999.95404,162269824262.13745
Miscellaneous Receipts,12045000000.0,Receipt,Real,3.75,40,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9770226300899744,175477999999.95404,163432999999.95404
Spacer 9,50622666666.0,Receipt,Spacer,3.75,40,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9770226300899744,176641175737.77066,175477999999.95404
Corporation Income Taxes,59721000000.0,Receipt,Real,3.75,40,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9770226300899744,236362175737.77066,176641175737.77066
Spacer 11,50622666666.0,Receipt,Spacer,3.75,40,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9770226300899744,237525351475.58728,236362175737.77066
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,3.75,40,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9770226300899744,360480351475.5873,237525351475.58728
Spacer 13,50622666666.0,Receipt,Spacer,3.75,40,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9770226300899744,361643527213.4039,360480351475.5873
Individual Income Taxes,249320000000.0,Receipt,Real,3.75,40,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9770226300899744,610963527213.4038,361643527213.4039
Dummy_Source,151868000000.0,Dummy,Spacer,4.0,58,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.0,58,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9820137900379085,152145470265.47708,149136470265.47708
Spacer 3,50622666666.0,Receipt,Spacer,4.0,58,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9820137900379085,153055980176.97272,152145470265.47708
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.0,58,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9820137900379085,157253980176.97272,153055980176.97272
Spacer 5,50622666666.0,Receipt,Spacer,4.0,58,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9820137900379085,158164490088.46838,157253980176.97272
Excise Taxes,4358000000.0,Receipt,Real,4.0,58,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9820137900379085,162522490088.46838,158164490088.46838
Spacer 7,50622666666.0,Receipt,Spacer,4.0,58,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9820137900379085,163432999999.96402,162522490088.46838
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.0,58,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9820137900379085,175477999999.96402,163432999999.96402
Spacer 9,50622666666.0,Receipt,Spacer,4.0,58,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9820137900379085,176388509911.4597,175477999999.96402
Corporation Income Taxes,59721000000.0,Receipt,Real,4.0,58,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9820137900379085,236109509911.4597,176388509911.4597
Spacer 11,50622666666.0,Receipt,Spacer,4.0,58,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9820137900379085,237020019822.95532,236109509911.4597
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.0,58,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9820137900379085,359975019822.9553,237020019822.95532
Spacer 13,50622666666.0,Receipt,Spacer,4.0,58,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9820137900379085,360885529734.451,359975019822.9553
Individual Income Taxes,249320000000.0,Receipt,Real,4.0,58,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9820137900379085,610205529734.4509,360885529734.451
Dummy_Source,151868000000.0,Dummy,Spacer,4.0,41,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.0,41,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9820137900379085,152145470265.47708,149136470265.47708
Spacer 3,50622666666.0,Receipt,Spacer,4.0,41,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9820137900379085,153055980176.97272,152145470265.47708
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.0,41,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9820137900379085,157253980176.97272,153055980176.97272
Spacer 5,50622666666.0,Receipt,Spacer,4.0,41,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9820137900379085,158164490088.46838,157253980176.97272
Excise Taxes,4358000000.0,Receipt,Real,4.0,41,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9820137900379085,162522490088.46838,158164490088.46838
Spacer 7,50622666666.0,Receipt,Spacer,4.0,41,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9820137900379085,163432999999.96402,162522490088.46838
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.0,41,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9820137900379085,175477999999.96402,163432999999.96402
Spacer 9,50622666666.0,Receipt,Spacer,4.0,41,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9820137900379085,176388509911.4597,175477999999.96402
Corporation Income Taxes,59721000000.0,Receipt,Real,4.0,41,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9820137900379085,236109509911.4597,176388509911.4597
Spacer 11,50622666666.0,Receipt,Spacer,4.0,41,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9820137900379085,237020019822.95532,236109509911.4597
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.0,41,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9820137900379085,359975019822.9553,237020019822.95532
Spacer 13,50622666666.0,Receipt,Spacer,4.0,41,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9820137900379085,360885529734.451,359975019822.9553
Individual Income Taxes,249320000000.0,Receipt,Real,4.0,41,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9820137900379085,610205529734.4509,360885529734.451
Dummy_Source,151868000000.0,Dummy,Spacer,4.25,57,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.25,57,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9859363729567544,152741185088.19638,149732185088.19638
Spacer 3,50622666666.0,Receipt,Spacer,4.25,57,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9859363729567544,153453123392.12152,152741185088.19638
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.25,57,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9859363729567544,157651123392.12152,153453123392.12152
Spacer 5,50622666666.0,Receipt,Spacer,4.25,57,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9859363729567544,158363061696.0467,157651123392.12152
Excise Taxes,4358000000.0,Receipt,Real,4.25,57,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9859363729567544,162721061696.0467,158363061696.0467
Spacer 7,50622666666.0,Receipt,Spacer,4.25,57,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9859363729567544,163432999999.97186,162721061696.0467
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.25,57,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9859363729567544,175477999999.97186,163432999999.97186
Spacer 9,50622666666.0,Receipt,Spacer,4.25,57,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9859363729567544,176189938303.89703,175477999999.97186
Corporation Income Taxes,59721000000.0,Receipt,Real,4.25,57,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9859363729567544,235910938303.89703,176189938303.89703
Spacer 11,50622666666.0,Receipt,Spacer,4.25,57,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9859363729567544,236622876607.8222,235910938303.89703
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.25,57,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9859363729567544,359577876607.8222,236622876607.8222
Spacer 13,50622666666.0,Receipt,Spacer,4.25,57,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9859363729567544,360289814911.7474,359577876607.8222
Individual Income Taxes,249320000000.0,Receipt,Real,4.25,57,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9859363729567544,609609814911.7473,360289814911.7474
Dummy_Source,151868000000.0,Dummy,Spacer,4.25,42,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.25,42,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9859363729567544,152741185088.19638,149732185088.19638
Spacer 3,50622666666.0,Receipt,Spacer,4.25,42,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9859363729567544,153453123392.12152,152741185088.19638
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.25,42,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9859363729567544,157651123392.12152,153453123392.12152
Spacer 5,50622666666.0,Receipt,Spacer,4.25,42,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9859363729567544,158363061696.0467,157651123392.12152
Excise Taxes,4358000000.0,Receipt,Real,4.25,42,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9859363729567544,162721061696.0467,158363061696.0467
Spacer 7,50622666666.0,Receipt,Spacer,4.25,42,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9859363729567544,163432999999.97186,162721061696.0467
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.25,42,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9859363729567544,175477999999.97186,163432999999.97186
Spacer 9,50622666666.0,Receipt,Spacer,4.25,42,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9859363729567544,176189938303.89703,175477999999.97186
Corporation Income Taxes,59721000000.0,Receipt,Real,4.25,42,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9859363729567544,235910938303.89703,176189938303.89703
Spacer 11,50622666666.0,Receipt,Spacer,4.25,42,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9859363729567544,236622876607.8222,235910938303.89703
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.25,42,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9859363729567544,359577876607.8222,236622876607.8222
Spacer 13,50622666666.0,Receipt,Spacer,4.25,42,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9859363729567544,360289814911.7474,359577876607.8222
Individual Income Taxes,249320000000.0,Receipt,Real,4.25,42,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9859363729567544,609609814911.7473,360289814911.7474
Dummy_Source,151868000000.0,Dummy,Spacer,4.5,56,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.5,56,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9890130573694068,153208434996.5771,150199434996.5771
Spacer 3,50622666666.0,Receipt,Spacer,4.5,56,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9890130573694068,153764623331.04407,153208434996.5771
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.5,56,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9890130573694068,157962623331.04407,153764623331.04407
Spacer 5,50622666666.0,Receipt,Spacer,4.5,56,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9890130573694068,158518811665.51105,157962623331.04407
Excise Taxes,4358000000.0,Receipt,Real,4.5,56,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9890130573694068,162876811665.51105,158518811665.51105
Spacer 7,50622666666.0,Receipt,Spacer,4.5,56,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9890130573694068,163432999999.97803,162876811665.51105
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.5,56,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9890130573694068,175477999999.97803,163432999999.97803
Spacer 9,50622666666.0,Receipt,Spacer,4.5,56,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9890130573694068,176034188334.445,175477999999.97803
Corporation Income Taxes,59721000000.0,Receipt,Real,4.5,56,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9890130573694068,235755188334.445,176034188334.445
Spacer 11,50622666666.0,Receipt,Spacer,4.5,56,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9890130573694068,236311376668.912,235755188334.445
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.5,56,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9890130573694068,359266376668.912,236311376668.912
Spacer 13,50622666666.0,Receipt,Spacer,4.5,56,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9890130573694068,359822565003.37897,359266376668.912
Individual Income Taxes,249320000000.0,Receipt,Real,4.5,56,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9890130573694068,609142565003.3789,359822565003.37897
Dummy_Source,151868000000.0,Dummy,Spacer,4.5,43,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.5,43,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.9890130573694068,153208434996.5771,150199434996.5771
Spacer 3,50622666666.0,Receipt,Spacer,4.5,43,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.9890130573694068,153764623331.04407,153208434996.5771
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.5,43,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.9890130573694068,157962623331.04407,153764623331.04407
Spacer 5,50622666666.0,Receipt,Spacer,4.5,43,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.9890130573694068,158518811665.51105,157962623331.04407
Excise Taxes,4358000000.0,Receipt,Real,4.5,43,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.9890130573694068,162876811665.51105,158518811665.51105
Spacer 7,50622666666.0,Receipt,Spacer,4.5,43,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.9890130573694068,163432999999.97803,162876811665.51105
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.5,43,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.9890130573694068,175477999999.97803,163432999999.97803
Spacer 9,50622666666.0,Receipt,Spacer,4.5,43,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.9890130573694068,176034188334.445,175477999999.97803
Corporation Income Taxes,59721000000.0,Receipt,Real,4.5,43,Min,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.9890130573694068,235755188334.445,176034188334.445
Spacer 11,50622666666.0,Receipt,Spacer,4.5,43,Min,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.9890130573694068,236311376668.912,235755188334.445
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.5,43,Min,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.9890130573694068,359266376668.912,236311376668.912
Spacer 13,50622666666.0,Receipt,Spacer,4.5,43,Min,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.9890130573694068,359822565003.37897,359266376668.912
Individual Income Taxes,249320000000.0,Receipt,Real,4.5,43,Min,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.9890130573694068,609142565003.3789,359822565003.37897
Dummy_Source,151868000000.0,Dummy,Spacer,4.75,55,Max,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.75,55,Max,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.991422514586288,153574354445.1904,150565354445.1904
Spacer 3,50622666666.0,Receipt,Spacer,4.75,55,Max,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.991422514586288,154008569630.12122,153574354445.1904
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.75,55,Max,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.991422514586288,158206569630.12122,154008569630.12122
Spacer 5,50622666666.0,Receipt,Spacer,4.75,55,Max,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.991422514586288,158640784815.05203,158206569630.12122
Excise Taxes,4358000000.0,Receipt,Real,4.75,55,Max,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.991422514586288,162998784815.05203,158640784815.05203
Spacer 7,50622666666.0,Receipt,Spacer,4.75,55,Max,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.991422514586288,163432999999.98285,162998784815.05203
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.75,55,Max,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.991422514586288,175477999999.98285,163432999999.98285
Spacer 9,50622666666.0,Receipt,Spacer,4.75,55,Max,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.991422514586288,175912215184.91367,175477999999.98285
Corporation Income Taxes,59721000000.0,Receipt,Real,4.75,55,Max,10.0,235199000000.0,285821666664.0,285821666664.0,226100666664.0,235199000000.0,175478000000.0,0.991422514586288,235633215184.91367,175912215184.91367
Spacer 11,50622666666.0,Receipt,Spacer,4.75,55,Max,11.0,,336444333330.0,336444333330.0,285821666664.0,235199000000.0,235199000000.0,0.991422514586288,236067430369.84448,235633215184.91367
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,4.75,55,Max,12.0,358154000000.0,459399333330.0,459399333330.0,336444333330.0,358154000000.0,235199000000.0,0.991422514586288,359022430369.8445,236067430369.84448
Spacer 13,50622666666.0,Receipt,Spacer,4.75,55,Max,13.0,,510021999996.0,510021999996.0,459399333330.0,358154000000.0,358154000000.0,0.991422514586288,359456645554.77527,359022430369.8445
Individual Income Taxes,249320000000.0,Receipt,Real,4.75,55,Max,14.0,607474000000.0,759341999996.0,759341999996.0,510021999996.0,607474000000.0,358154000000.0,0.991422514586288,608776645554.7753,359456645554.77527
Dummy_Source,151868000000.0,Dummy,Spacer,4.75,44,Min,0.0,151868000000.0,0.0,0.0,0.0,0.0,0.0,0.991422514586288,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,4.75,44,Min,2.0,154877000000.0,3009000000.0,3009000000.0,0.0,154877000000.0,151868000000.0,0.991422514586288,153574354445.1904,150565354445.1904
Spacer 3,50622666666.0,Receipt,Spacer,4.75,44,Min,3.0,,53631666666.0,53631666666.0,3009000000.0,154877000000.0,154877000000.0,0.991422514586288,154008569630.12122,153574354445.1904
Estate and Gift Taxes,4198000000.0,Receipt,Real,4.75,44,Min,4.0,159075000000.0,57829666666.0,57829666666.0,53631666666.0,159075000000.0,154877000000.0,0.991422514586288,158206569630.12122,154008569630.12122
Spacer 5,50622666666.0,Receipt,Spacer,4.75,44,Min,5.0,,108452333332.0,108452333332.0,57829666666.0,159075000000.0,159075000000.0,0.991422514586288,158640784815.05203,158206569630.12122
Excise Taxes,4358000000.0,Receipt,Real,4.75,44,Min,6.0,163433000000.0,112810333332.0,112810333332.0,108452333332.0,163433000000.0,159075000000.0,0.991422514586288,162998784815.05203,158640784815.05203
Spacer 7,50622666666.0,Receipt,Spacer,4.75,44,Min,7.0,,163432999998.0,163432999998.0,112810333332.0,163433000000.0,163433000000.0,0.991422514586288,163432999999.98285,162998784815.05203
Miscellaneous Receipts,12045000000.0,Receipt,Real,4.75,44,Min,8.0,175478000000.0,175477999998.0,175477999998.0,163432999998.0,175478000000.0,163433000000.0,0.991422514586288,175477999999.98285,163432999999.98285
Spacer 9,50622666666.0,Receipt,Spacer,4.75,44,Min,9.0,,226100666664.0,226100666664.0,175477999998.0,175478000000.0,175478000000.0,0.991422514586288,175912215184.91367,175477999999.98285
