Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Dummy_Source,113901000000.0,Dummy,Spacer,-2.5,15,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.5,15,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.07585818002124356,11649322562.599663,8640322562.599663
Spacer 3,37967000000.0,Receipt,Spacer,-2.5,15,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.07585818002124356,46736215041.73311,11649322562.599663
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.5,15,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.07585818002124356,50934215041.73311,46736215041.73311
Spacer 5,37967000000.0,Receipt,Spacer,-2.5,15,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.07585818002124356,86021107520.86655,50934215041.73311
Excise Taxes,4358000000.0,Receipt,Real,-2.5,15,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.07585818002124356,90379107520.86655,86021107520.86655
Spacer 7,37967000000.0,Receipt,Spacer,-2.5,15,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.07585818002124356,125466000000.0,90379107520.86655
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.5,15,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.07585818002124356,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-2.5,15,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.07585818002124356,172597892479.13345,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.5,15,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.07585818002124356,232318892479.13345,172597892479.13345
Spacer 11,37967000000.0,Receipt,Spacer,-2.5,15,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.07585818002124356,267405784958.2669,232318892479.13345
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.5,15,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.07585818002124356,390360784958.2669,267405784958.2669
Spacer 13,37967000000.0,Receipt,Spacer,-2.5,15,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.07585818002124356,425447677437.4003,390360784958.2669
Individual Income Taxes,249320000000.0,Receipt,Real,-2.5,15,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.07585818002124356,674767677437.4004,425447677437.4003
Dummy_Source,113901000000.0,Dummy,Spacer,-2.25,83,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.25,83,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.0953494648991095,13869399401.47347,10860399401.47347
Spacer 3,37967000000.0,Receipt,Spacer,-2.25,83,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.0953494648991095,48216266267.64898,13869399401.47347
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.25,83,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.0953494648991095,52414266267.64898,48216266267.64898
Spacer 5,37967000000.0,Receipt,Spacer,-2.25,83,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.0953494648991095,86761133133.8245,52414266267.64898
Excise Taxes,4358000000.0,Receipt,Real,-2.25,83,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.0953494648991095,91119133133.8245,86761133133.8245
Spacer 7,37967000000.0,Receipt,Spacer,-2.25,83,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.0953494648991095,125466000000.0,91119133133.8245
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.25,83,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.0953494648991095,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-2.25,83,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.0953494648991095,171857866866.1755,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.25,83,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.0953494648991095,231578866866.1755,171857866866.1755
Spacer 11,37967000000.0,Receipt,Spacer,-2.25,83,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.0953494648991095,265925733732.351,231578866866.1755
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.25,83,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.0953494648991095,388880733732.351,265925733732.351
Spacer 13,37967000000.0,Receipt,Spacer,-2.25,83,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.0953494648991095,423227600598.52655,388880733732.351
Individual Income Taxes,249320000000.0,Receipt,Real,-2.25,83,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.0953494648991095,672547600598.5265,423227600598.52655
Dummy_Source,113901000000.0,Dummy,Spacer,-2.25,16,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.25,16,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.0953494648991095,13869399401.47347,10860399401.47347
Spacer 3,37967000000.0,Receipt,Spacer,-2.25,16,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.0953494648991095,48216266267.64898,13869399401.47347
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.25,16,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.0953494648991095,52414266267.64898,48216266267.64898
Spacer 5,37967000000.0,Receipt,Spacer,-2.25,16,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.0953494648991095,86761133133.8245,52414266267.64898
Excise Taxes,4358000000.0,Receipt,Real,-2.25,16,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.0953494648991095,91119133133.8245,86761133133.8245
Spacer 7,37967000000.0,Receipt,Spacer,-2.25,16,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.0953494648991095,125466000000.0,91119133133.8245
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.25,16,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.0953494648991095,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-2.25,16,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.0953494648991095,171857866866.1755,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.25,16,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.0953494648991095,231578866866.1755,171857866866.1755
Spacer 11,37967000000.0,Receipt,Spacer,-2.25,16,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.0953494648991095,265925733732.351,231578866866.1755
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.25,16,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.0953494648991095,388880733732.351,265925733732.351
Spacer 13,37967000000.0,Receipt,Spacer,-2.25,16,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.0953494648991095,423227600598.52655,388880733732.351
Individual Income Taxes,249320000000.0,Receipt,Real,-2.25,16,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.0953494648991095,672547600598.5265,423227600598.52655
Dummy_Source,113901000000.0,Dummy,Spacer,-2.0,82,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.0,82,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.11920292202211757,16586332021.241215,13577332021.241215
Spacer 3,37967000000.0,Receipt,Spacer,-2.0,82,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.11920292202211757,50027554680.82748,16586332021.241215
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.0,82,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.11920292202211757,54225554680.82748,50027554680.82748
Spacer 5,37967000000.0,Receipt,Spacer,-2.0,82,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.11920292202211757,87666777340.41374,54225554680.82748
Excise Taxes,4358000000.0,Receipt,Real,-2.0,82,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.11920292202211757,92024777340.41374,87666777340.41374
Spacer 7,37967000000.0,Receipt,Spacer,-2.0,82,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.11920292202211757,125466000000.0,92024777340.41374
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.0,82,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.11920292202211757,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-2.0,82,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.11920292202211757,170952222659.58627,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.0,82,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.11920292202211757,230673222659.58627,170952222659.58627
Spacer 11,37967000000.0,Receipt,Spacer,-2.0,82,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.11920292202211757,264114445319.17252,230673222659.58627
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.0,82,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.11920292202211757,387069445319.17255,264114445319.17252
Spacer 13,37967000000.0,Receipt,Spacer,-2.0,82,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.11920292202211757,420510667978.7588,387069445319.17255
Individual Income Taxes,249320000000.0,Receipt,Real,-2.0,82,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.11920292202211757,669830667978.7588,420510667978.7588
Dummy_Source,113901000000.0,Dummy,Spacer,-2.0,17,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-2.0,17,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.11920292202211757,16586332021.241215,13577332021.241215
Spacer 3,37967000000.0,Receipt,Spacer,-2.0,17,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.11920292202211757,50027554680.82748,16586332021.241215
Estate and Gift Taxes,4198000000.0,Receipt,Real,-2.0,17,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.11920292202211757,54225554680.82748,50027554680.82748
Spacer 5,37967000000.0,Receipt,Spacer,-2.0,17,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.11920292202211757,87666777340.41374,54225554680.82748
Excise Taxes,4358000000.0,Receipt,Real,-2.0,17,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.11920292202211757,92024777340.41374,87666777340.41374
Spacer 7,37967000000.0,Receipt,Spacer,-2.0,17,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.11920292202211757,125466000000.0,92024777340.41374
Miscellaneous Receipts,12045000000.0,Receipt,Real,-2.0,17,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.11920292202211757,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-2.0,17,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.11920292202211757,170952222659.58627,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-2.0,17,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.11920292202211757,230673222659.58627,170952222659.58627
Spacer 11,37967000000.0,Receipt,Spacer,-2.0,17,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.11920292202211757,264114445319.17252,230673222659.58627
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-2.0,17,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.11920292202211757,387069445319.17255,264114445319.17252
Spacer 13,37967000000.0,Receipt,Spacer,-2.0,17,Min,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.11920292202211757,420510667978.7588,387069445319.17255
Individual Income Taxes,249320000000.0,Receipt,Real,-2.0,17,Min,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.11920292202211757,669830667978.7588,420510667978.7588
Dummy_Source,113901000000.0,Dummy,Spacer,-1.75,81,Max,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.14804719803168948,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-1.75,81,Max,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.14804719803168948,19871723903.00746,16862723903.007463
Spacer 3,37967000000.0,Receipt,Spacer,-1.75,81,Max,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.14804719803168948,52217815935.33831,19871723903.00746
Estate and Gift Taxes,4198000000.0,Receipt,Real,-1.75,81,Max,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.14804719803168948,56415815935.33831,52217815935.33831
Spacer 5,37967000000.0,Receipt,Spacer,-1.75,81,Max,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.14804719803168948,88761907967.66916,56415815935.33831
Excise Taxes,4358000000.0,Receipt,Real,-1.75,81,Max,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.14804719803168948,93119907967.66916,88761907967.66916
Spacer 7,37967000000.0,Receipt,Spacer,-1.75,81,Max,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.14804719803168948,125466000000.0,93119907967.66916
Miscellaneous Receipts,12045000000.0,Receipt,Real,-1.75,81,Max,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.14804719803168948,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-1.75,81,Max,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.14804719803168948,169857092032.33084,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-1.75,81,Max,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.14804719803168948,229578092032.33084,169857092032.33084
Spacer 11,37967000000.0,Receipt,Spacer,-1.75,81,Max,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.14804719803168948,261924184064.66168,229578092032.33084
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-1.75,81,Max,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.14804719803168948,384879184064.6617,261924184064.66168
Spacer 13,37967000000.0,Receipt,Spacer,-1.75,81,Max,13.0,,434088000000.0,434088000000.0,396121000000.0,320187000000.0,320187000000.0,0.14804719803168948,417225276096.99255,384879184064.6617
Individual Income Taxes,249320000000.0,Receipt,Real,-1.75,81,Max,14.0,569507000000.0,683408000000.0,683408000000.0,434088000000.0,569507000000.0,320187000000.0,0.14804719803168948,666545276096.9926,417225276096.99255
Dummy_Source,113901000000.0,Dummy,Spacer,-1.75,18,Min,0.0,113901000000.0,0.0,0.0,0.0,0.0,0.0,0.14804719803168948,0.0,0.0
Customs Duties,3009000000.0,Receipt,Real,-1.75,18,Min,2.0,116910000000.0,3009000000.0,3009000000.0,0.0,116910000000.0,113901000000.0,0.14804719803168948,19871723903.00746,16862723903.007463
Spacer 3,37967000000.0,Receipt,Spacer,-1.75,18,Min,3.0,,40976000000.0,40976000000.0,3009000000.0,116910000000.0,116910000000.0,0.14804719803168948,52217815935.33831,19871723903.00746
Estate and Gift Taxes,4198000000.0,Receipt,Real,-1.75,18,Min,4.0,121108000000.0,45174000000.0,45174000000.0,40976000000.0,121108000000.0,116910000000.0,0.14804719803168948,56415815935.33831,52217815935.33831
Spacer 5,37967000000.0,Receipt,Spacer,-1.75,18,Min,5.0,,83141000000.0,83141000000.0,45174000000.0,121108000000.0,121108000000.0,0.14804719803168948,88761907967.66916,56415815935.33831
Excise Taxes,4358000000.0,Receipt,Real,-1.75,18,Min,6.0,125466000000.0,87499000000.0,87499000000.0,83141000000.0,125466000000.0,121108000000.0,0.14804719803168948,93119907967.66916,88761907967.66916
Spacer 7,37967000000.0,Receipt,Spacer,-1.75,18,Min,7.0,,125466000000.0,125466000000.0,87499000000.0,125466000000.0,125466000000.0,0.14804719803168948,125466000000.0,93119907967.66916
Miscellaneous Receipts,12045000000.0,Receipt,Real,-1.75,18,Min,8.0,137511000000.0,137511000000.0,137511000000.0,125466000000.0,137511000000.0,125466000000.0,0.14804719803168948,137511000000.0,125466000000.0
Spacer 9,37967000000.0,Receipt,Spacer,-1.75,18,Min,9.0,,175478000000.0,175478000000.0,137511000000.0,137511000000.0,137511000000.0,0.14804719803168948,169857092032.33084,137511000000.0
Corporation Income Taxes,59721000000.0,Receipt,Real,-1.75,18,Min,10.0,197232000000.0,235199000000.0,235199000000.0,175478000000.0,197232000000.0,137511000000.0,0.14804719803168948,229578092032.33084,169857092032.33084
Spacer 11,37967000000.0,Receipt,Spacer,-1.75,18,Min,11.0,,273166000000.0,273166000000.0,235199000000.0,197232000000.0,197232000000.0,0.14804719803168948,261924184064.66168,229578092032.33084
Social Insurance and Retirement Receipts,122955000000.0,Receipt,Real,-1.75,18,Min,12.0,320187000000.0,396121000000.0,396121000000.0,273166000000.0,320187000000.0,197232000000.0,0.14804719803168948,384879184064.6617,261924184064.66168
