Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Spacer 3,28672416666.0,Receipt,Spacer,3.25,38,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9626731126558706,86303745866.3739,85233493799.59819
CustomsDuties,2967000000.0,Receipt,Real,3.25,38,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9626731126558706,89270745866.3739,86303745866.3739
Spacer 5,28672416666.0,Receipt,Spacer,3.25,38,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9626731126558706,90340997933.14963,89270745866.3739
Excise Taxes,5116000000.0,Receipt,Real,3.25,38,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9626731126558706,95456997933.14963,90340997933.14963
Spacer 7,28672416666.0,Receipt,Spacer,3.25,38,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9626731126558706,96527249999.92534,95456997933.14963
Corporation Income Taxes,9146000000.0,Receipt,Real,3.25,38,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9626731126558706,105673249999.92534,96527249999.92534
Spacer 9,28672416666.0,Receipt,Spacer,3.25,38,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9626731126558706,106743502066.70107,105673249999.92534
Miscellaneous Receipts,17428000000.0,Receipt,Real,3.25,38,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9626731126558706,124171502066.70107,106743502066.70107
Spacer 11,28672416666.0,Receipt,Spacer,3.25,38,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9626731126558706,125241754133.47678,124171502066.70107
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,3.25,38,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9626731126558706,234995754133.47678,125241754133.47678
Spacer 13,28672416666.0,Receipt,Spacer,3.25,38,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9626731126558706,236066006200.2525,234995754133.47678
Individual Income Taxes,197231000000.0,Receipt,Real,3.25,38,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9626731126558706,433297006200.2525,236066006200.2525
Dummy_Source,86017250000.0,Dummy,Spacer,3.5,60,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,3.5,60,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9706877692486436,85922892519.4029,83495892519.4029
Spacer 3,28672416666.0,Receipt,Spacer,3.5,60,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9706877692486436,86763345012.91571,85922892519.4029
CustomsDuties,2967000000.0,Receipt,Real,3.5,60,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9706877692486436,89730345012.91571,86763345012.91571
Spacer 5,28672416666.0,Receipt,Spacer,3.5,60,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9706877692486436,90570797506.42854,89730345012.91571
Excise Taxes,5116000000.0,Receipt,Real,3.5,60,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9706877692486436,95686797506.42854,90570797506.42854
Spacer 7,28672416666.0,Receipt,Spacer,3.5,60,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9706877692486436,96527249999.94138,95686797506.42854
Corporation Income Taxes,9146000000.0,Receipt,Real,3.5,60,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9706877692486436,105673249999.94138,96527249999.94138
Spacer 9,28672416666.0,Receipt,Spacer,3.5,60,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9706877692486436,106513702493.45421,105673249999.94138
Miscellaneous Receipts,17428000000.0,Receipt,Real,3.5,60,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9706877692486436,123941702493.45421,106513702493.45421
Spacer 11,28672416666.0,Receipt,Spacer,3.5,60,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9706877692486436,124782154986.96704,123941702493.45421
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,3.5,60,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9706877692486436,234536154986.96704,124782154986.96704
Spacer 13,28672416666.0,Receipt,Spacer,3.5,60,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9706877692486436,235376607480.47986,234536154986.96704
Individual Income Taxes,197231000000.0,Receipt,Real,3.5,60,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9706877692486436,432607607480.47986,235376607480.47986
Dummy_Source,86017250000.0,Dummy,Spacer,3.5,39,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,3.5,39,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9706877692486436,85922892519.4029,83495892519.4029
Spacer 3,28672416666.0,Receipt,Spacer,3.5,39,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9706877692486436,86763345012.91571,85922892519.4029
CustomsDuties,2967000000.0,Receipt,Real,3.5,39,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9706877692486436,89730345012.91571,86763345012.91571
Spacer 5,28672416666.0,Receipt,Spacer,3.5,39,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9706877692486436,90570797506.42854,89730345012.91571
Excise Taxes,5116000000.0,Receipt,Real,3.5,39,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9706877692486436,95686797506.42854,90570797506.42854
Spacer 7,28672416666.0,Receipt,Spacer,3.5,39,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9706877692486436,96527249999.94138,95686797506.42854
Corporation Income Taxes,9146000000.0,Receipt,Real,3.5,39,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9706877692486436,105673249999.94138,96527249999.94138
Spacer 9,28672416666.0,Receipt,Spacer,3.5,39,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9706877692486436,106513702493.45421,105673249999.94138
Miscellaneous Receipts,17428000000.0,Receipt,Real,3.5,39,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9706877692486436,123941702493.45421,106513702493.45421
Spacer 11,28672416666.0,Receipt,Spacer,3.5,39,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9706877692486436,124782154986.96704,123941702493.45421
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,3.5,39,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9706877692486436,234536154986.96704,124782154986.96704
Spacer 13,28672416666.0,Receipt,Spacer,3.5,39,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9706877692486436,235376607480.47986,234536154986.96704
Individual Income Taxes,197231000000.0,Receipt,Real,3.5,39,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9706877692486436,432607607480.47986,235376607480.47986
Dummy_Source,86017250000.0,Dummy,Spacer,3.75,59,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,3.75,59,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9770226300899744,86467799828.10684,84040799828.10684
Spacer 3,28672416666.0,Receipt,Spacer,3.75,59,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9770226300899744,87126616552.05591,86467799828.10684
CustomsDuties,2967000000.0,Receipt,Real,3.75,59,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9770226300899744,90093616552.05591,87126616552.05591
Spacer 5,28672416666.0,Receipt,Spacer,3.75,59,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9770226300899744,90752433276.00497,90093616552.05591
Excise Taxes,5116000000.0,Receipt,Real,3.75,59,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9770226300899744,95868433276.00497,90752433276.00497
Spacer 7,28672416666.0,Receipt,Spacer,3.75,59,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9770226300899744,96527249999.95404,95868433276.00497
Corporation Income Taxes,9146000000.0,Receipt,Real,3.75,59,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9770226300899744,105673249999.95404,96527249999.95404
Spacer 9,28672416666.0,Receipt,Spacer,3.75,59,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9770226300899744,106332066723.9031,105673249999.95404
Miscellaneous Receipts,17428000000.0,Receipt,Real,3.75,59,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9770226300899744,123760066723.9031,106332066723.9031
Spacer 11,28672416666.0,Receipt,Spacer,3.75,59,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9770226300899744,124418883447.85217,123760066723.9031
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,3.75,59,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9770226300899744,234172883447.85217,124418883447.85217
Spacer 13,28672416666.0,Receipt,Spacer,3.75,59,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9770226300899744,234831700171.80124,234172883447.85217
Individual Income Taxes,197231000000.0,Receipt,Real,3.75,59,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9770226300899744,432062700171.8013,234831700171.80124
Dummy_Source,86017250000.0,Dummy,Spacer,3.75,40,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,3.75,40,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9770226300899744,86467799828.10684,84040799828.10684
Spacer 3,28672416666.0,Receipt,Spacer,3.75,40,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9770226300899744,87126616552.05591,86467799828.10684
CustomsDuties,2967000000.0,Receipt,Real,3.75,40,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9770226300899744,90093616552.05591,87126616552.05591
Spacer 5,28672416666.0,Receipt,Spacer,3.75,40,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9770226300899744,90752433276.00497,90093616552.05591
Excise Taxes,5116000000.0,Receipt,Real,3.75,40,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9770226300899744,95868433276.00497,90752433276.00497
Spacer 7,28672416666.0,Receipt,Spacer,3.75,40,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9770226300899744,96527249999.95404,95868433276.00497
Corporation Income Taxes,9146000000.0,Receipt,Real,3.75,40,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9770226300899744,105673249999.95404,96527249999.95404
Spacer 9,28672416666.0,Receipt,Spacer,3.75,40,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9770226300899744,106332066723.9031,105673249999.95404
Miscellaneous Receipts,17428000000.0,Receipt,Real,3.75,40,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9770226300899744,123760066723.9031,106332066723.9031
Spacer 11,28672416666.0,Receipt,Spacer,3.75,40,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9770226300899744,124418883447.85217,123760066723.9031
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,3.75,40,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9770226300899744,234172883447.85217,124418883447.85217
Spacer 13,28672416666.0,Receipt,Spacer,3.75,40,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9770226300899744,234831700171.80124,234172883447.85217
Individual Income Taxes,197231000000.0,Receipt,Real,3.75,40,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9770226300899744,432062700171.8013,234831700171.80124
Dummy_Source,86017250000.0,Dummy,Spacer,4.0,58,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,4.0,58,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9820137900379085,86897125681.13828,84470125681.13828
Spacer 3,28672416666.0,Receipt,Spacer,4.0,58,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9820137900379085,87412833787.41353,86897125681.13828
CustomsDuties,2967000000.0,Receipt,Real,4.0,58,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9820137900379085,90379833787.41353,87412833787.41353
Spacer 5,28672416666.0,Receipt,Spacer,4.0,58,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9820137900379085,90895541893.68878,90379833787.41353
Excise Taxes,5116000000.0,Receipt,Real,4.0,58,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9820137900379085,96011541893.68878,90895541893.68878
Spacer 7,28672416666.0,Receipt,Spacer,4.0,58,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9820137900379085,96527249999.96404,96011541893.68878
Corporation Income Taxes,9146000000.0,Receipt,Real,4.0,58,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9820137900379085,105673249999.96404,96527249999.96404
Spacer 9,28672416666.0,Receipt,Spacer,4.0,58,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9820137900379085,106188958106.23927,105673249999.96404
Miscellaneous Receipts,17428000000.0,Receipt,Real,4.0,58,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9820137900379085,123616958106.23927,106188958106.23927
Spacer 11,28672416666.0,Receipt,Spacer,4.0,58,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9820137900379085,124132666212.51453,123616958106.23927
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,4.0,58,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9820137900379085,233886666212.51453,124132666212.51453
Spacer 13,28672416666.0,Receipt,Spacer,4.0,58,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9820137900379085,234402374318.7898,233886666212.51453
Individual Income Taxes,197231000000.0,Receipt,Real,4.0,58,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9820137900379085,431633374318.7898,234402374318.7898
Dummy_Source,86017250000.0,Dummy,Spacer,4.0,41,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,4.0,41,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9820137900379085,86897125681.13828,84470125681.13828
Spacer 3,28672416666.0,Receipt,Spacer,4.0,41,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9820137900379085,87412833787.41353,86897125681.13828
CustomsDuties,2967000000.0,Receipt,Real,4.0,41,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9820137900379085,90379833787.41353,87412833787.41353
Spacer 5,28672416666.0,Receipt,Spacer,4.0,41,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9820137900379085,90895541893.68878,90379833787.41353
Excise Taxes,5116000000.0,Receipt,Real,4.0,41,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9820137900379085,96011541893.68878,90895541893.68878
Spacer 7,28672416666.0,Receipt,Spacer,4.0,41,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9820137900379085,96527249999.96404,96011541893.68878
Corporation Income Taxes,9146000000.0,Receipt,Real,4.0,41,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9820137900379085,105673249999.96404,96527249999.96404
Spacer 9,28672416666.0,Receipt,Spacer,4.0,41,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9820137900379085,106188958106.23927,105673249999.96404
Miscellaneous Receipts,17428000000.0,Receipt,Real,4.0,41,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9820137900379085,123616958106.23927,106188958106.23927
Spacer 11,28672416666.0,Receipt,Spacer,4.0,41,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9820137900379085,124132666212.51453,123616958106.23927
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,4.0,41,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9820137900379085,233886666212.51453,124132666212.51453
Spacer 13,28672416666.0,Receipt,Spacer,4.0,41,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9820137900379085,234402374318.7898,233886666212.51453
Individual Income Taxes,197231000000.0,Receipt,Real,4.0,41,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9820137900379085,431633374318.7898,234402374318.7898
Dummy_Source,86017250000.0,Dummy,Spacer,4.25,57,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,4.25,57,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9859363729567544,87234535476.71439,84807535476.71439
Spacer 3,28672416666.0,Receipt,Spacer,4.25,57,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9859363729567544,87637773651.13354,87234535476.71439
CustomsDuties,2967000000.0,Receipt,Real,4.25,57,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9859363729567544,90604773651.13354,87637773651.13354
Spacer 5,28672416666.0,Receipt,Spacer,4.25,57,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9859363729567544,91008011825.5527,90604773651.13354
Excise Taxes,5116000000.0,Receipt,Real,4.25,57,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9859363729567544,96124011825.5527,91008011825.5527
Spacer 7,28672416666.0,Receipt,Spacer,4.25,57,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9859363729567544,96527249999.97188,96124011825.5527
Corporation Income Taxes,9146000000.0,Receipt,Real,4.25,57,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9859363729567544,105673249999.97188,96527249999.97188
Spacer 9,28672416666.0,Receipt,Spacer,4.25,57,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9859363729567544,106076488174.39104,105673249999.97188
Miscellaneous Receipts,17428000000.0,Receipt,Real,4.25,57,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9859363729567544,123504488174.39104,106076488174.39104
Spacer 11,28672416666.0,Receipt,Spacer,4.25,57,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9859363729567544,123907726348.8102,123504488174.39104
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,4.25,57,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9859363729567544,233661726348.81018,123907726348.8102
Spacer 13,28672416666.0,Receipt,Spacer,4.25,57,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9859363729567544,234064964523.22937,233661726348.81018
Individual Income Taxes,197231000000.0,Receipt,Real,4.25,57,Max,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9859363729567544,431295964523.2294,234064964523.22937
Dummy_Source,86017250000.0,Dummy,Spacer,4.25,42,Min,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,4.25,42,Min,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9859363729567544,87234535476.71439,84807535476.71439
Spacer 3,28672416666.0,Receipt,Spacer,4.25,42,Min,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9859363729567544,87637773651.13354,87234535476.71439
CustomsDuties,2967000000.0,Receipt,Real,4.25,42,Min,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9859363729567544,90604773651.13354,87637773651.13354
Spacer 5,28672416666.0,Receipt,Spacer,4.25,42,Min,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9859363729567544,91008011825.5527,90604773651.13354
Excise Taxes,5116000000.0,Receipt,Real,4.25,42,Min,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9859363729567544,96124011825.5527,91008011825.5527
Spacer 7,28672416666.0,Receipt,Spacer,4.25,42,Min,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9859363729567544,96527249999.97188,96124011825.5527
Corporation Income Taxes,9146000000.0,Receipt,Real,4.25,42,Min,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9859363729567544,105673249999.97188,96527249999.97188
Spacer 9,28672416666.0,Receipt,Spacer,4.25,42,Min,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9859363729567544,106076488174.39104,105673249999.97188
Miscellaneous Receipts,17428000000.0,Receipt,Real,4.25,42,Min,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9859363729567544,123504488174.39104,106076488174.39104
Spacer 11,28672416666.0,Receipt,Spacer,4.25,42,Min,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9859363729567544,123907726348.8102,123504488174.39104
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,4.25,42,Min,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9859363729567544,233661726348.81018,123907726348.8102
Spacer 13,28672416666.0,Receipt,Spacer,4.25,42,Min,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9859363729567544,234064964523.22937,233661726348.81018
Individual Income Taxes,197231000000.0,Receipt,Real,4.25,42,Min,14.0,430086250000.0,516103499996.0,516103499996.0,318872499996.0,430086250000.0,232855250000.0,0.9859363729567544,431295964523.2294,234064964523.22937
Dummy_Source,86017250000.0,Dummy,Spacer,4.5,56,Max,0.0,86017250000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Estate andGift Taxes,2427000000.0,Receipt,Real,4.5,56,Max,2.0,88444250000.0,2427000000.0,2427000000.0,0.0,88444250000.0,86017250000.0,0.9890130573694068,87499183409.0086,85072183409.0086
Spacer 3,28672416666.0,Receipt,Spacer,4.5,56,Max,3.0,,31099416666.0,31099416666.0,2427000000.0,88444250000.0,88444250000.0,0.9890130573694068,87814205605.99841,87499183409.0086
CustomsDuties,2967000000.0,Receipt,Real,4.5,56,Max,4.0,91411250000.0,34066416666.0,34066416666.0,31099416666.0,91411250000.0,88444250000.0,0.9890130573694068,90781205605.99841,87814205605.99841
Spacer 5,28672416666.0,Receipt,Spacer,4.5,56,Max,5.0,,62738833332.0,62738833332.0,34066416666.0,91411250000.0,91411250000.0,0.9890130573694068,91096227802.98822,90781205605.99841
Excise Taxes,5116000000.0,Receipt,Real,4.5,56,Max,6.0,96527250000.0,67854833332.0,67854833332.0,62738833332.0,96527250000.0,91411250000.0,0.9890130573694068,96212227802.98822,91096227802.98822
Spacer 7,28672416666.0,Receipt,Spacer,4.5,56,Max,7.0,,96527249998.0,96527249998.0,67854833332.0,96527250000.0,96527250000.0,0.9890130573694068,96527249999.97803,96212227802.98822
Corporation Income Taxes,9146000000.0,Receipt,Real,4.5,56,Max,8.0,105673250000.0,105673249998.0,105673249998.0,96527249998.0,105673250000.0,96527250000.0,0.9890130573694068,105673249999.97803,96527249999.97803
Spacer 9,28672416666.0,Receipt,Spacer,4.5,56,Max,9.0,,134345666664.0,134345666664.0,105673249998.0,105673250000.0,105673250000.0,0.9890130573694068,105988272196.96783,105673249999.97803
Miscellaneous Receipts,17428000000.0,Receipt,Real,4.5,56,Max,10.0,123101250000.0,151773666664.0,151773666664.0,134345666664.0,123101250000.0,105673250000.0,0.9890130573694068,123416272196.96783,105988272196.96783
Spacer 11,28672416666.0,Receipt,Spacer,4.5,56,Max,11.0,,180446083330.0,180446083330.0,151773666664.0,123101250000.0,123101250000.0,0.9890130573694068,123731294393.95764,123416272196.96783
Social Insurance and Retirement Receipts,109754000000.0,Receipt,Real,4.5,56,Max,12.0,232855250000.0,290200083330.0,290200083330.0,180446083330.0,232855250000.0,123101250000.0,0.9890130573694068,233485294393.95764,123731294393.95764
Spacer 13,28672416666.0,Receipt,Spacer,4.5,56,Max,13.0,,318872499996.0,318872499996.0,290200083330.0,232855250000.0,232855250000.0,0.9890130573694068,233800316590.94745,233485294393.95764
