Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Deficit,107689000000.0,Deficit,Real,-5.0,5,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.006692850924284857,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-5.0,5,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.006692850924284857,2616601148.5758286,1279601148.5758286
Spacer 3,45781583333.0,Receipt,Spacer,-5.0,5,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.006692850924284857,48091775169.250336,2616601148.5758286
Estate and Gift Taxes,1765000000.0,Receipt,Real,-5.0,5,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.006692850924284857,49856775169.250336,48091775169.250336
Spacer 5,45781583333.0,Receipt,Spacer,-5.0,5,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.006692850924284857,95331949189.92484,49856775169.250336
Customs Duties,2947000000.0,Receipt,Real,-5.0,5,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.006692850924284857,98278949189.92484,95331949189.92484
Spacer 7,45781583333.0,Receipt,Spacer,-5.0,5,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.006692850924284857,143754123210.59933,98278949189.92484
Excise Taxes,7416000000.0,Receipt,Real,-5.0,5,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.006692850924284857,151170123210.59933,143754123210.59933
Spacer 9,45781583333.0,Receipt,Spacer,-5.0,5,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.006692850924284857,196645297231.27386,151170123210.59933
Miscellaneous Receipts,14067000000.0,Receipt,Real,-5.0,5,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.006692850924284857,210712297231.27386,196645297231.27386
Spacer 11,45781583333.0,Receipt,Spacer,-5.0,5,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.006692850924284857,256187471251.94836,210712297231.27386
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-5.0,5,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.006692850924284857,345661471251.94836,256187471251.94836
Spacer 13,45781583333.0,Receipt,Spacer,-5.0,5,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.006692850924284857,391136645272.62286,345661471251.94836
Individual Income Taxes,109306000000.0,Receipt,Real,-5.0,5,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.006692850924284857,500442645272.62286,391136645272.62286
Dummy_Source,83500250000.0,Dummy,Spacer,-4.75,93,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.75,93,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.75,93,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.008577485413711988,2976923003.1335344,1639923003.1335347
Spacer 3,45781583333.0,Receipt,Spacer,-4.75,93,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.008577485413711988,48365815472.87809,2976923003.1335344
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.75,93,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.008577485413711988,50130815472.87809,48365815472.87809
Spacer 5,45781583333.0,Receipt,Spacer,-4.75,93,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.008577485413711988,95519707942.62263,50130815472.87809
Customs Duties,2947000000.0,Receipt,Real,-4.75,93,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.008577485413711988,98466707942.62263,95519707942.62263
Spacer 7,45781583333.0,Receipt,Spacer,-4.75,93,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.008577485413711988,143855600412.3672,98466707942.62263
Excise Taxes,7416000000.0,Receipt,Real,-4.75,93,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.008577485413711988,151271600412.3672,143855600412.3672
Spacer 9,45781583333.0,Receipt,Spacer,-4.75,93,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.008577485413711988,196660492882.11176,151271600412.3672
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.75,93,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.008577485413711988,210727492882.11176,196660492882.11176
Spacer 11,45781583333.0,Receipt,Spacer,-4.75,93,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.008577485413711988,256116385351.8563,210727492882.11176
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-4.75,93,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.008577485413711988,345590385351.8563,256116385351.8563
Spacer 13,45781583333.0,Receipt,Spacer,-4.75,93,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.008577485413711988,390979277821.6008,345590385351.8563
Individual Income Taxes,109306000000.0,Receipt,Real,-4.75,93,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.008577485413711988,500285277821.6008,390979277821.6008
Dummy_Source,83500250000.0,Dummy,Spacer,-4.75,6,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.75,6,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.008577485413711988,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.75,6,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.008577485413711988,2976923003.1335344,1639923003.1335347
Spacer 3,45781583333.0,Receipt,Spacer,-4.75,6,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.008577485413711988,48365815472.87809,2976923003.1335344
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.75,6,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.008577485413711988,50130815472.87809,48365815472.87809
Spacer 5,45781583333.0,Receipt,Spacer,-4.75,6,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.008577485413711988,95519707942.62263,50130815472.87809
Customs Duties,2947000000.0,Receipt,Real,-4.75,6,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.008577485413711988,98466707942.62263,95519707942.62263
Spacer 7,45781583333.0,Receipt,Spacer,-4.75,6,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.008577485413711988,143855600412.3672,98466707942.62263
Excise Taxes,7416000000.0,Receipt,Real,-4.75,6,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.008577485413711988,151271600412.3672,143855600412.3672
Spacer 9,45781583333.0,Receipt,Spacer,-4.75,6,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.008577485413711988,196660492882.11176,151271600412.3672
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.75,6,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.008577485413711988,210727492882.11176,196660492882.11176
Spacer 11,45781583333.0,Receipt,Spacer,-4.75,6,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.008577485413711988,256116385351.8563,210727492882.11176
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-4.75,6,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.008577485413711988,345590385351.8563,256116385351.8563
Spacer 13,45781583333.0,Receipt,Spacer,-4.75,6,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.008577485413711988,390979277821.6008,345590385351.8563
Individual Income Taxes,109306000000.0,Receipt,Real,-4.75,6,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.008577485413711988,500285277821.6008,390979277821.6008
Dummy_Source,83500250000.0,Dummy,Spacer,-4.5,92,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.5,92,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.5,92,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.010986942630593181,3437585321.3361373,2100585321.3361373
Spacer 3,45781583333.0,Receipt,Spacer,-4.5,92,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.010986942630593181,48716169024.71874,3437585321.3361373
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.5,92,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.010986942630593181,50481169024.71874,48716169024.71874
Spacer 5,45781583333.0,Receipt,Spacer,-4.5,92,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.010986942630593181,95759752728.10135,50481169024.71874
Customs Duties,2947000000.0,Receipt,Real,-4.5,92,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.010986942630593181,98706752728.10135,95759752728.10135
Spacer 7,45781583333.0,Receipt,Spacer,-4.5,92,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.010986942630593181,143985336431.48395,98706752728.10135
Excise Taxes,7416000000.0,Receipt,Real,-4.5,92,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.010986942630593181,151401336431.48395,143985336431.48395
Spacer 9,45781583333.0,Receipt,Spacer,-4.5,92,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.010986942630593181,196679920134.86658,151401336431.48395
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.5,92,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.010986942630593181,210746920134.86658,196679920134.86658
Spacer 11,45781583333.0,Receipt,Spacer,-4.5,92,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.010986942630593181,256025503838.24918,210746920134.86658
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-4.5,92,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.010986942630593181,345499503838.2492,256025503838.24918
Spacer 13,45781583333.0,Receipt,Spacer,-4.5,92,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.010986942630593181,390778087541.6318,345499503838.2492
Individual Income Taxes,109306000000.0,Receipt,Real,-4.5,92,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.010986942630593181,500084087541.6318,390778087541.6318
Dummy_Source,83500250000.0,Dummy,Spacer,-4.5,7,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.5,7,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.010986942630593181,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.5,7,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.010986942630593181,3437585321.3361373,2100585321.3361373
Spacer 3,45781583333.0,Receipt,Spacer,-4.5,7,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.010986942630593181,48716169024.71874,3437585321.3361373
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.5,7,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.010986942630593181,50481169024.71874,48716169024.71874
Spacer 5,45781583333.0,Receipt,Spacer,-4.5,7,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.010986942630593181,95759752728.10135,50481169024.71874
Customs Duties,2947000000.0,Receipt,Real,-4.5,7,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.010986942630593181,98706752728.10135,95759752728.10135
Spacer 7,45781583333.0,Receipt,Spacer,-4.5,7,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.010986942630593181,143985336431.48395,98706752728.10135
Excise Taxes,7416000000.0,Receipt,Real,-4.5,7,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.010986942630593181,151401336431.48395,143985336431.48395
Spacer 9,45781583333.0,Receipt,Spacer,-4.5,7,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.010986942630593181,196679920134.86658,151401336431.48395
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.5,7,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.010986942630593181,210746920134.86658,196679920134.86658
Spacer 11,45781583333.0,Receipt,Spacer,-4.5,7,Min,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.010986942630593181,256025503838.24918,210746920134.86658
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-4.5,7,Min,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.010986942630593181,345499503838.2492,256025503838.24918
Spacer 13,45781583333.0,Receipt,Spacer,-4.5,7,Min,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.010986942630593181,390778087541.6318,345499503838.2492
Individual Income Taxes,109306000000.0,Receipt,Real,-4.5,7,Min,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.010986942630593181,500084087541.6318,390778087541.6318
Dummy_Source,83500250000.0,Dummy,Spacer,-4.25,91,Max,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.25,91,Max,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.25,91,Max,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.014063627043245477,4025814306.67782,2688814306.67782
Spacer 3,45781583333.0,Receipt,Spacer,-4.25,91,Max,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.014063627043245477,49163542526.233246,4025814306.67782
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.25,91,Max,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.014063627043245477,50928542526.233246,49163542526.233246
Spacer 5,45781583333.0,Receipt,Spacer,-4.25,91,Max,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.014063627043245477,96066270745.78867,50928542526.233246
Customs Duties,2947000000.0,Receipt,Real,-4.25,91,Max,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.014063627043245477,99013270745.78867,96066270745.78867
Spacer 7,45781583333.0,Receipt,Spacer,-4.25,91,Max,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.014063627043245477,144150998965.3441,99013270745.78867
Excise Taxes,7416000000.0,Receipt,Real,-4.25,91,Max,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.014063627043245477,151566998965.3441,144150998965.3441
Spacer 9,45781583333.0,Receipt,Spacer,-4.25,91,Max,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.014063627043245477,196704727184.8995,151566998965.3441
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.25,91,Max,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.014063627043245477,210771727184.8995,196704727184.8995
Spacer 11,45781583333.0,Receipt,Spacer,-4.25,91,Max,11.0,,256439916665.0,256439916665.0,210658333332.0,218721250000.0,218721250000.0,0.014063627043245477,255909455404.45496,210771727184.8995
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-4.25,91,Max,12.0,308195250000.0,345913916665.0,345913916665.0,256439916665.0,308195250000.0,218721250000.0,0.014063627043245477,345383455404.45496,255909455404.45496
Spacer 13,45781583333.0,Receipt,Spacer,-4.25,91,Max,13.0,,391695499998.0,391695499998.0,345913916665.0,308195250000.0,308195250000.0,0.014063627043245477,390521183624.0104,345383455404.45496
Individual Income Taxes,109306000000.0,Receipt,Real,-4.25,91,Max,14.0,417501250000.0,501001499998.0,501001499998.0,391695499998.0,417501250000.0,308195250000.0,0.014063627043245477,499827183624.0104,390521183624.0104
Dummy_Source,83500250000.0,Dummy,Spacer,-4.25,8,Min,0.0,83500250000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-4.25,8,Min,1.0,191189250000.0,0.0,0.0,0.0,0.0,0.0,0.014063627043245477,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-4.25,8,Min,2.0,192526250000.0,1337000000.0,1337000000.0,0.0,192526250000.0,191189250000.0,0.014063627043245477,4025814306.67782,2688814306.67782
Spacer 3,45781583333.0,Receipt,Spacer,-4.25,8,Min,3.0,,47118583333.0,47118583333.0,1337000000.0,192526250000.0,192526250000.0,0.014063627043245477,49163542526.233246,4025814306.67782
Estate and Gift Taxes,1765000000.0,Receipt,Real,-4.25,8,Min,4.0,194291250000.0,48883583333.0,48883583333.0,47118583333.0,194291250000.0,192526250000.0,0.014063627043245477,50928542526.233246,49163542526.233246
Spacer 5,45781583333.0,Receipt,Spacer,-4.25,8,Min,5.0,,94665166666.0,94665166666.0,48883583333.0,194291250000.0,194291250000.0,0.014063627043245477,96066270745.78867,50928542526.233246
Customs Duties,2947000000.0,Receipt,Real,-4.25,8,Min,6.0,197238250000.0,97612166666.0,97612166666.0,94665166666.0,197238250000.0,194291250000.0,0.014063627043245477,99013270745.78867,96066270745.78867
Spacer 7,45781583333.0,Receipt,Spacer,-4.25,8,Min,7.0,,143393749999.0,143393749999.0,97612166666.0,197238250000.0,197238250000.0,0.014063627043245477,144150998965.3441,99013270745.78867
Excise Taxes,7416000000.0,Receipt,Real,-4.25,8,Min,8.0,204654250000.0,150809749999.0,150809749999.0,143393749999.0,204654250000.0,197238250000.0,0.014063627043245477,151566998965.3441,144150998965.3441
Spacer 9,45781583333.0,Receipt,Spacer,-4.25,8,Min,9.0,,196591333332.0,196591333332.0,150809749999.0,204654250000.0,204654250000.0,0.014063627043245477,196704727184.8995,151566998965.3441
Miscellaneous Receipts,14067000000.0,Receipt,Real,-4.25,8,Min,10.0,218721250000.0,210658333332.0,210658333332.0,196591333332.0,218721250000.0,204654250000.0,0.014063627043245477,210771727184.8995,196704727184.8995
