Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Dummy_Source,100000000000.0,Dummy,Spacer,3.25,38,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Deficit,88426000000.0,Deficit,Real,3.25,38,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,3.25,38,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9626731126558706,183407643925.29507,181392643925.29507
Spacer 3,40000000000.0,Receipt,Spacer,3.25,38,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9626731126558706,184900719419.06024,183407643925.29507
Customs Duties,2421000000.0,Receipt,Real,3.25,38,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9626731126558706,187321719419.06024,184900719419.06024
Spacer 5,40000000000.0,Receipt,Spacer,3.25,38,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9626731126558706,188814794912.82544,187321719419.06024
Corporation Income Taxes,5935000000.0,Receipt,Real,3.25,38,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9626731126558706,194749794912.82544,188814794912.82544
Spacer 7,40000000000.0,Receipt,Spacer,3.25,38,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9626731126558706,196242870406.5906,194749794912.82544
Excise Taxes,8123000000.0,Receipt,Real,3.25,38,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9626731126558706,204365870406.5906,196242870406.5906
Spacer 9,40000000000.0,Receipt,Spacer,3.25,38,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9626731126558706,205858945900.35577,204365870406.5906
Miscellaneous Receipts,11516000000.0,Receipt,Real,3.25,38,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9626731126558706,217374945900.35577,205858945900.35577
Spacer 11,40000000000.0,Receipt,Spacer,3.25,38,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9626731126558706,218868021394.12094,217374945900.35577
Individual Income Taxes,103981000000.0,Receipt,Real,3.25,38,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9626731126558706,322849021394.121,218868021394.12094
Spacer 13,40000000000.0,Receipt,Spacer,3.25,38,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9626731126558706,324342096887.8861,322849021394.121
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,3.25,38,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9626731126558706,430767096887.8861,324342096887.8861
Dummy_Source,100000000000.0,Dummy,Spacer,3.5,60,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Deficit,88426000000.0,Deficit,Real,3.5,60,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,3.5,60,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9706877692486436,184917813608.44492,182902813608.44492
Spacer 3,40000000000.0,Receipt,Spacer,3.5,60,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9706877692486436,186090302838.49918,184917813608.44492
Customs Duties,2421000000.0,Receipt,Real,3.5,60,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9706877692486436,188511302838.49918,186090302838.49918
Spacer 5,40000000000.0,Receipt,Spacer,3.5,60,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9706877692486436,189683792068.55344,188511302838.49918
Corporation Income Taxes,5935000000.0,Receipt,Real,3.5,60,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9706877692486436,195618792068.55344,189683792068.55344
Spacer 7,40000000000.0,Receipt,Spacer,3.5,60,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9706877692486436,196791281298.6077,195618792068.55344
Excise Taxes,8123000000.0,Receipt,Real,3.5,60,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9706877692486436,204914281298.6077,196791281298.6077
Spacer 9,40000000000.0,Receipt,Spacer,3.5,60,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9706877692486436,206086770528.66196,204914281298.6077
Miscellaneous Receipts,11516000000.0,Receipt,Real,3.5,60,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9706877692486436,217602770528.66196,206086770528.66196
Spacer 11,40000000000.0,Receipt,Spacer,3.5,60,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9706877692486436,218775259758.7162,217602770528.66196
Individual Income Taxes,103981000000.0,Receipt,Real,3.5,60,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9706877692486436,322756259758.7162,218775259758.7162
Spacer 13,40000000000.0,Receipt,Spacer,3.5,60,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9706877692486436,323928748988.77045,322756259758.7162
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,3.5,60,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9706877692486436,430353748988.77045,323928748988.77045
Dummy_Source,100000000000.0,Dummy,Spacer,3.5,39,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Deficit,88426000000.0,Deficit,Real,3.5,39,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,3.5,39,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9706877692486436,184917813608.44492,182902813608.44492
Spacer 3,40000000000.0,Receipt,Spacer,3.5,39,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9706877692486436,186090302838.49918,184917813608.44492
Customs Duties,2421000000.0,Receipt,Real,3.5,39,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9706877692486436,188511302838.49918,186090302838.49918
Spacer 5,40000000000.0,Receipt,Spacer,3.5,39,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9706877692486436,189683792068.55344,188511302838.49918
Corporation Income Taxes,5935000000.0,Receipt,Real,3.5,39,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9706877692486436,195618792068.55344,189683792068.55344
Spacer 7,40000000000.0,Receipt,Spacer,3.5,39,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9706877692486436,196791281298.6077,195618792068.55344
Excise Taxes,8123000000.0,Receipt,Real,3.5,39,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9706877692486436,204914281298.6077,196791281298.6077
Spacer 9,40000000000.0,Receipt,Spacer,3.5,39,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9706877692486436,206086770528.66196,204914281298.6077
Miscellaneous Receipts,11516000000.0,Receipt,Real,3.5,39,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9706877692486436,217602770528.66196,206086770528.66196
Spacer 11,40000000000.0,Receipt,Spacer,3.5,39,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9706877692486436,218775259758.7162,217602770528.66196
Individual Income Taxes,103981000000.0,Receipt,Real,3.5,39,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9706877692486436,322756259758.7162,218775259758.7162
Spacer 13,40000000000.0,Receipt,Spacer,3.5,39,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9706877692486436,323928748988.77045,322756259758.7162
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,3.5,39,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9706877692486436,430353748988.77045,323928748988.77045
Dummy_Source,100000000000.0,Dummy,Spacer,3.75,59,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Deficit,88426000000.0,Deficit,Real,3.75,59,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,3.75,59,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9770226300899744,186111466097.3335,184096466097.3335
Spacer 3,40000000000.0,Receipt,Spacer,3.75,59,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9770226300899744,187030560893.73453,186111466097.3335
Customs Duties,2421000000.0,Receipt,Real,3.75,59,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9770226300899744,189451560893.73453,187030560893.73453
Spacer 5,40000000000.0,Receipt,Spacer,3.75,59,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9770226300899744,190370655690.13556,189451560893.73453
Corporation Income Taxes,5935000000.0,Receipt,Real,3.75,59,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9770226300899744,196305655690.13556,190370655690.13556
Spacer 7,40000000000.0,Receipt,Spacer,3.75,59,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9770226300899744,197224750486.5366,196305655690.13556
Excise Taxes,8123000000.0,Receipt,Real,3.75,59,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9770226300899744,205347750486.5366,197224750486.5366
Spacer 9,40000000000.0,Receipt,Spacer,3.75,59,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9770226300899744,206266845282.93762,205347750486.5366
Miscellaneous Receipts,11516000000.0,Receipt,Real,3.75,59,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9770226300899744,217782845282.93762,206266845282.93762
Spacer 11,40000000000.0,Receipt,Spacer,3.75,59,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9770226300899744,218701940079.33862,217782845282.93762
Individual Income Taxes,103981000000.0,Receipt,Real,3.75,59,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9770226300899744,322682940079.3386,218701940079.33862
Spacer 13,40000000000.0,Receipt,Spacer,3.75,59,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9770226300899744,323602034875.7397,322682940079.3386
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,3.75,59,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9770226300899744,430027034875.7397,323602034875.7397
Dummy_Source,100000000000.0,Dummy,Spacer,3.75,40,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Deficit,88426000000.0,Deficit,Real,3.75,40,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9770226300899744,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,3.75,40,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9770226300899744,186111466097.3335,184096466097.3335
Spacer 3,40000000000.0,Receipt,Spacer,3.75,40,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9770226300899744,187030560893.73453,186111466097.3335
Customs Duties,2421000000.0,Receipt,Real,3.75,40,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9770226300899744,189451560893.73453,187030560893.73453
Spacer 5,40000000000.0,Receipt,Spacer,3.75,40,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9770226300899744,190370655690.13556,189451560893.73453
Corporation Income Taxes,5935000000.0,Receipt,Real,3.75,40,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9770226300899744,196305655690.13556,190370655690.13556
Spacer 7,40000000000.0,Receipt,Spacer,3.75,40,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9770226300899744,197224750486.5366,196305655690.13556
Excise Taxes,8123000000.0,Receipt,Real,3.75,40,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9770226300899744,205347750486.5366,197224750486.5366
Spacer 9,40000000000.0,Receipt,Spacer,3.75,40,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9770226300899744,206266845282.93762,205347750486.5366
Miscellaneous Receipts,11516000000.0,Receipt,Real,3.75,40,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9770226300899744,217782845282.93762,206266845282.93762
Spacer 11,40000000000.0,Receipt,Spacer,3.75,40,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9770226300899744,218701940079.33862,217782845282.93762
Individual Income Taxes,103981000000.0,Receipt,Real,3.75,40,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9770226300899744,322682940079.3386,218701940079.33862
Spacer 13,40000000000.0,Receipt,Spacer,3.75,40,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9770226300899744,323602034875.7397,322682940079.3386
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,3.75,40,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9770226300899744,430027034875.7397,323602034875.7397
Dummy_Source,100000000000.0,Dummy,Spacer,4.0,58,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Deficit,88426000000.0,Deficit,Real,4.0,58,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,4.0,58,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9820137900379085,187051930401.68295,185036930401.68295
Spacer 3,40000000000.0,Receipt,Spacer,4.0,58,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9820137900379085,187771378800.1666,187051930401.68295
Customs Duties,2421000000.0,Receipt,Real,4.0,58,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9820137900379085,190192378800.1666,187771378800.1666
Spacer 5,40000000000.0,Receipt,Spacer,4.0,58,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9820137900379085,190911827198.65027,190192378800.1666
Corporation Income Taxes,5935000000.0,Receipt,Real,4.0,58,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9820137900379085,196846827198.65027,190911827198.65027
Spacer 7,40000000000.0,Receipt,Spacer,4.0,58,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9820137900379085,197566275597.1339,196846827198.65027
Excise Taxes,8123000000.0,Receipt,Real,4.0,58,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9820137900379085,205689275597.1339,197566275597.1339
Spacer 9,40000000000.0,Receipt,Spacer,4.0,58,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9820137900379085,206408723995.61758,205689275597.1339
Miscellaneous Receipts,11516000000.0,Receipt,Real,4.0,58,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9820137900379085,217924723995.61758,206408723995.61758
Spacer 11,40000000000.0,Receipt,Spacer,4.0,58,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9820137900379085,218644172394.10126,217924723995.61758
Individual Income Taxes,103981000000.0,Receipt,Real,4.0,58,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9820137900379085,322625172394.10126,218644172394.10126
Spacer 13,40000000000.0,Receipt,Spacer,4.0,58,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9820137900379085,323344620792.5849,322625172394.10126
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,4.0,58,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9820137900379085,429769620792.5849,323344620792.5849
Dummy_Source,100000000000.0,Dummy,Spacer,4.0,41,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Deficit,88426000000.0,Deficit,Real,4.0,41,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9820137900379085,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,4.0,41,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9820137900379085,187051930401.68295,185036930401.68295
Spacer 3,40000000000.0,Receipt,Spacer,4.0,41,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9820137900379085,187771378800.1666,187051930401.68295
Customs Duties,2421000000.0,Receipt,Real,4.0,41,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9820137900379085,190192378800.1666,187771378800.1666
Spacer 5,40000000000.0,Receipt,Spacer,4.0,41,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9820137900379085,190911827198.65027,190192378800.1666
Corporation Income Taxes,5935000000.0,Receipt,Real,4.0,41,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9820137900379085,196846827198.65027,190911827198.65027
Spacer 7,40000000000.0,Receipt,Spacer,4.0,41,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9820137900379085,197566275597.1339,196846827198.65027
Excise Taxes,8123000000.0,Receipt,Real,4.0,41,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9820137900379085,205689275597.1339,197566275597.1339
Spacer 9,40000000000.0,Receipt,Spacer,4.0,41,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9820137900379085,206408723995.61758,205689275597.1339
Miscellaneous Receipts,11516000000.0,Receipt,Real,4.0,41,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9820137900379085,217924723995.61758,206408723995.61758
Spacer 11,40000000000.0,Receipt,Spacer,4.0,41,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9820137900379085,218644172394.10126,217924723995.61758
Individual Income Taxes,103981000000.0,Receipt,Real,4.0,41,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9820137900379085,322625172394.10126,218644172394.10126
Spacer 13,40000000000.0,Receipt,Spacer,4.0,41,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9820137900379085,323344620792.5849,322625172394.10126
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,4.0,41,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9820137900379085,429769620792.5849,323344620792.5849
Dummy_Source,100000000000.0,Dummy,Spacer,4.25,57,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Deficit,88426000000.0,Deficit,Real,4.25,57,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,4.25,57,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9859363729567544,187791047010.74942,185776047010.74942
Spacer 3,40000000000.0,Receipt,Spacer,4.25,57,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9859363729567544,188353592092.47922,187791047010.74942
Customs Duties,2421000000.0,Receipt,Real,4.25,57,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9859363729567544,190774592092.47922,188353592092.47922
Spacer 5,40000000000.0,Receipt,Spacer,4.25,57,Max,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9859363729567544,191337137174.20905,190774592092.47922
Corporation Income Taxes,5935000000.0,Receipt,Real,4.25,57,Max,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9859363729567544,197272137174.20905,191337137174.20905
Spacer 7,40000000000.0,Receipt,Spacer,4.25,57,Max,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9859363729567544,197834682255.93887,197272137174.20905
Excise Taxes,8123000000.0,Receipt,Real,4.25,57,Max,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9859363729567544,205957682255.93887,197834682255.93887
Spacer 9,40000000000.0,Receipt,Spacer,4.25,57,Max,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9859363729567544,206520227337.6687,205957682255.93887
Miscellaneous Receipts,11516000000.0,Receipt,Real,4.25,57,Max,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9859363729567544,218036227337.6687,206520227337.6687
Spacer 11,40000000000.0,Receipt,Spacer,4.25,57,Max,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9859363729567544,218598772419.39853,218036227337.6687
Individual Income Taxes,103981000000.0,Receipt,Real,4.25,57,Max,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9859363729567544,322579772419.3985,218598772419.39853
Spacer 13,40000000000.0,Receipt,Spacer,4.25,57,Max,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9859363729567544,323142317501.12836,322579772419.3985
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,4.25,57,Max,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9859363729567544,429567317501.12836,323142317501.12836
Dummy_Source,100000000000.0,Dummy,Spacer,4.25,42,Min,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Deficit,88426000000.0,Deficit,Real,4.25,42,Min,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9859363729567544,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,4.25,42,Min,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9859363729567544,187791047010.74942,185776047010.74942
Spacer 3,40000000000.0,Receipt,Spacer,4.25,42,Min,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9859363729567544,188353592092.47922,187791047010.74942
Customs Duties,2421000000.0,Receipt,Real,4.25,42,Min,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9859363729567544,190774592092.47922,188353592092.47922
Spacer 5,40000000000.0,Receipt,Spacer,4.25,42,Min,5.0,,84436000000.0,84436000000.0,44436000000.0,192862000000.0,192862000000.0,0.9859363729567544,191337137174.20905,190774592092.47922
Corporation Income Taxes,5935000000.0,Receipt,Real,4.25,42,Min,6.0,198797000000.0,90371000000.0,90371000000.0,84436000000.0,198797000000.0,192862000000.0,0.9859363729567544,197272137174.20905,191337137174.20905
Spacer 7,40000000000.0,Receipt,Spacer,4.25,42,Min,7.0,,130371000000.0,130371000000.0,90371000000.0,198797000000.0,198797000000.0,0.9859363729567544,197834682255.93887,197272137174.20905
Excise Taxes,8123000000.0,Receipt,Real,4.25,42,Min,8.0,206920000000.0,138494000000.0,138494000000.0,130371000000.0,206920000000.0,198797000000.0,0.9859363729567544,205957682255.93887,197834682255.93887
Spacer 9,40000000000.0,Receipt,Spacer,4.25,42,Min,9.0,,178494000000.0,178494000000.0,138494000000.0,206920000000.0,206920000000.0,0.9859363729567544,206520227337.6687,205957682255.93887
Miscellaneous Receipts,11516000000.0,Receipt,Real,4.25,42,Min,10.0,218436000000.0,190010000000.0,190010000000.0,178494000000.0,218436000000.0,206920000000.0,0.9859363729567544,218036227337.6687,206520227337.6687
Spacer 11,40000000000.0,Receipt,Spacer,4.25,42,Min,11.0,,230010000000.0,230010000000.0,190010000000.0,218436000000.0,218436000000.0,0.9859363729567544,218598772419.39853,218036227337.6687
Individual Income Taxes,103981000000.0,Receipt,Real,4.25,42,Min,12.0,322417000000.0,333991000000.0,333991000000.0,230010000000.0,322417000000.0,218436000000.0,0.9859363729567544,322579772419.3985,218598772419.39853
Spacer 13,40000000000.0,Receipt,Spacer,4.25,42,Min,13.0,,373991000000.0,373991000000.0,333991000000.0,322417000000.0,322417000000.0,0.9859363729567544,323142317501.12836,322579772419.3985
Social Insurance and Retirement Receipts,106425000000.0,Receipt,Real,4.25,42,Min,14.0,428842000000.0,480416000000.0,480416000000.0,373991000000.0,428842000000.0,322417000000.0,0.9859363729567544,429567317501.12836,323142317501.12836
Dummy_Source,100000000000.0,Dummy,Spacer,4.5,56,Max,0.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Deficit,88426000000.0,Deficit,Real,4.5,56,Max,1.0,188426000000.0,0.0,0.0,0.0,0.0,0.0,0.9890130573694068,0.0,0.0
Estate and Gift Taxes,2015000000.0,Receipt,Real,4.5,56,Max,2.0,190441000000.0,2015000000.0,2015000000.0,0.0,190441000000.0,188426000000.0,0.9890130573694068,188370774347.88785,186355774347.88785
Spacer 3,40000000000.0,Receipt,Spacer,4.5,56,Max,3.0,,42015000000.0,42015000000.0,2015000000.0,190441000000.0,190441000000.0,0.9890130573694068,188810252053.11157,188370774347.88785
Customs Duties,2421000000.0,Receipt,Real,4.5,56,Max,4.0,192862000000.0,44436000000.0,44436000000.0,42015000000.0,192862000000.0,190441000000.0,0.9890130573694068,191231252053.11157,188810252053.11157
